Title,Genre,Year,Rating,Runtime,Critic Score,Box Office
Nick and Norah's Infinite Playlist,Drama,2008,PG-13,90,74,31.5
Religulous,Comedy,2008,R,101,70,13
Religulous,Documentary,2008,R,101,70,13
Billy: The Early Years,Drama,2008,PG,98,0,0.3
Billy: The Early Years,Biography,2008,PG,98,0,0.3
Body of Lies,Thriller,2008,R,128,54,39.4
Body of Lies,Action,2008,R,128,54,39.4
Body of Lies,Drama,2008,R,128,54,39.4
City of Ember,Family,2008,PG,90,53,7.8
City of Ember,Adventure,2008,PG,90,53,7.8
City of Ember,Fantasy,2008,PG,90,53,7.8
Quarantine,Sci-Fi,2008,R,89,58,31.7
Quarantine,Horror,2008,R,89,58,31.7
Quarantine,Thriller,2008,R,89,58,31.7
The Duchess,Drama,2008,PG-13,110,61,13.8
The Duchess,Biography,2008,PG-13,110,61,13.8
The Duchess,History,2008,PG-13,110,61,13.8
The Express,Drama,2008,PG,130,61,9.6
The Express,Sport,2008,PG,130,61,9.6
The Express,Biography,2008,PG,130,61,9.6
Max Payne,Drama,2008,PG-13,100,16,40.6
Max Payne,Crime,2008,PG-13,100,16,40.6
Max Payne,Action,2008,PG-13,100,16,40.6
Sex Drive,Adventure,2008,R,109,45,8.4
Sex Drive,Comedy,2008,R,109,45,8.4
The Secret Life of Bees,Drama,2008,PG-13,114,58,37.7
W.,Drama,2008,PG-13,129,59,25.5
W.,Biography,2008,PG-13,129,59,25.5
W.,History,2008,PG-13,129,59,25.5
High School Musical 3: Senior Year,Comedy,2008,G,112,65,90.5
High School Musical 3: Senior Year,Drama,2008,G,112,65,90.5
High School Musical 3: Senior Year,Family,2008,G,112,65,90.5
Noah's Arc: Jumping the Broom,Drama,2008,R,101,50,0.4
Passengers,Drama,2008,PG-13,93,20,0.3
Passengers,Mystery,2008,PG-13,93,20,0.3
Pride and Glory,Drama,2008,R,130,35,15.7
Pride and Glory,Thriller,2008,R,130,35,15.7
Pride and Glory,Crime,2008,R,130,35,15.7
Roadside Romeo,Comedy,2008,PG,93,0,0.0418
Roadside Romeo,Family,2008,PG,93,0,0.0418
Roadside Romeo,Animation,2008,PG,93,0,0.0418
Saw V,Mystery,2008,R,92,12,56.7
Saw V,Horror,2008,R,92,12,56.7
Changeling,Mystery,2008,R,141,62,35.7
Changeling,Drama,2008,R,141,62,35.7
Changeling,History,2008,R,141,62,35.7
RocknRolla,Action,2008,R,114,59,5.7
RocknRolla,Crime,2008,R,114,59,5.7
RocknRolla,Thriller,2008,R,114,59,5.7
The Haunting of Molly Hartley,Thriller,2008,PG-13,82,3,13.4
The Haunting of Molly Hartley,Drama,2008,PG-13,82,3,13.4
The Haunting of Molly Hartley,Horror,2008,PG-13,82,3,13.4
What Just Happened,Drama,2008,R,104,51,1
What Just Happened,Comedy,2008,R,104,51,1
Zack and Miri Make a Porno,Comedy,2008,R,101,65,31.4
House,Horror,2008,R,88,0,0.5
House,Thriller,2008,R,88,0,0.5
House,Drama,2008,R,88,0,0.5
Madagascar: Escape 2 Africa,Adventure,2008,PG,89,64,180
Madagascar: Escape 2 Africa,Animation,2008,PG,89,64,180
Madagascar: Escape 2 Africa,Action,2008,PG,89,64,180
Rachel Getting Married,Drama,2008,R,113,85,12.7
Role Models,Comedy,2008,R,99,78,67.3
Soul Men,Drama,2008,R,100,45,12
Soul Men,Music,2008,R,100,45,12
Soul Men,Comedy,2008,R,100,45,12
I.O.U.S.A.,Documentary,2008,PG,85,88,0.6
Quantum of Solace,Action,2008,PG-13,106,65,168.4
Quantum of Solace,Adventure,2008,PG-13,106,65,168.4
Bolt,Comedy,2008,PG,96,89,114.1
Bolt,Adventure,2008,PG,96,89,114.1
Bolt,Animation,2008,PG,96,89,114.1
"Synecdoche, New York",Drama,2008,R,124,68,3
"Synecdoche, New York",Comedy,2008,R,124,68,3
Twilight,Drama,2008,PG-13,122,48,191.4
Twilight,Fantasy,2008,PG-13,122,48,191.4
Australia,Drama,2008,PG-13,165,55,49.4
Australia,Adventure,2008,PG-13,165,55,49.4
Australia,History,2008,PG-13,165,55,49.4
Four Christmases,Comedy,2008,PG-13,88,25,120.1
Four Christmases,Drama,2008,PG-13,88,25,120.1
The Boy in the Striped Pajamas,War,2008,PG-13,94,63,9
The Boy in the Striped Pajamas,Drama,2008,PG-13,94,63,9
Transporter 3,Action,2008,PG-13,104,37,31.3
Transporter 3,Crime,2008,PG-13,104,37,31.3
Transporter 3,Adventure,2008,PG-13,104,37,31.3
Cadillac Records,History,2008,R,109,67,8.1
Cadillac Records,Biography,2008,R,109,67,8.1
Cadillac Records,Drama,2008,R,109,67,8.1
Punisher: War Zone,Crime,2008,R,103,27,7.9
Punisher: War Zone,Action,2008,R,103,27,7.9
Punisher: War Zone,Drama,2008,R,103,27,7.9
Sleep Dealer,Sci-Fi,2008,PG-13,90,69,0.035
Sleep Dealer,Drama,2008,PG-13,90,69,0.035
Delgo,Adventure,2008,PG,94,12,0.5
Delgo,Animation,2008,PG,94,12,0.5
Delgo,Comedy,2008,PG,94,12,0.5
Nothing Like the Holidays,Drama,2008,PG-13,98,52,7.5
Nothing Like the Holidays,Comedy,2008,PG-13,98,52,7.5
The Day the Earth Stood Still,Drama,2008,PG-13,104,21,79.1
The Day the Earth Stood Still,Sci-Fi,2008,PG-13,104,21,79.1
The Day the Earth Stood Still,Thriller,2008,PG-13,104,21,79.1
Seven Pounds,Drama,2008,PG-13,123,27,70
The Tale of Despereaux,Comedy,2008,G,93,56,50.8
The Tale of Despereaux,Animation,2008,G,93,56,50.8
The Tale of Despereaux,Adventure,2008,G,93,56,50.8
Yes Man,Comedy,2008,PG-13,104,46,97.6
Free Style,Drama,2008,PG,94,29,0.0978
Bedtime Stories,Family,2008,PG,99,25,110
Bedtime Stories,Fantasy,2008,PG,99,25,110
Bedtime Stories,Comedy,2008,PG,99,25,110
Doubt,Drama,2008,PG-13,104,78,33.4
Doubt,Mystery,2008,PG-13,104,78,33.4
Marley & Me,Drama,2008,PG,115,63,143.1
Marley & Me,Family,2008,PG,115,63,143.1
Marley & Me,Comedy,2008,PG,115,63,143.1
Slumdog Millionaire,Drama,2008,R,120,92,141.2
The Curious Case of Benjamin Button,Fantasy,2008,PG-13,166,73,127.5
The Curious Case of Benjamin Button,Drama,2008,PG-13,166,73,127.5
The Spirit,Crime,2008,PG-13,103,14,19.8
The Spirit,Fantasy,2008,PG-13,103,14,19.8
The Spirit,Action,2008,PG-13,103,14,19.8
Valkyrie,War,2008,PG-13,121,62,83
Valkyrie,Drama,2008,PG-13,121,62,83
Valkyrie,Thriller,2008,PG-13,121,62,83
Gran Torino,Drama,2008,R,116,79,148.1
Defiance,Drama,2008,R,137,57,28.6
Defiance,Action,2008,R,137,57,28.6
Defiance,History,2008,R,137,57,28.6
Last Chance Harvey,Drama,2008,PG-13,93,70,14.8
Hell Ride,Action,2008,R,84,10,0.2
Hell Ride,Thriller,2008,R,84,10,0.2
Hell Ride,Drama,2008,R,84,10,0.2
Frost/Nixon,Drama,2008,R,122,92,18.6
Frost/Nixon,History,2008,R,122,92,18.6
Inkheart,Fantasy,2008,PG,106,38,17.3
Inkheart,Adventure,2008,PG,106,38,17.3
Inkheart,Family,2008,PG,106,38,17.3
Revolutionary Road,Drama,2008,R,119,67,22.9
Milk,Biography,2008,R,128,94,31.7
Milk,Drama,2008,R,128,94,31.7
Milk,History,2008,R,128,94,31.7
The Reader,Drama,2008,R,124,61,34.1
The Wrestler,Sport,2008,R,109,98,26.1
The Wrestler,Drama,2008,R,109,98,26.1
The Other End of the Line,Comedy,2008,PG-13,106,37,0.0591
The Other End of the Line,Drama,2008,PG-13,106,37,0.0591
Wendy and Lucy,Drama,2008,R,80,85,0.7
Morning Light,Sport,2008,PG,97,33,0.1
Morning Light,Documentary,2008,PG,97,33,0.1
Two Lovers,Drama,2008,R,110,82,3
The Great Buck Howard,Comedy,2008,PG,90,72,0.6
The Great Buck Howard,Drama,2008,PG,90,72,0.6
American Violet,Drama,2008,PG-13,103,74,0.5
Sunshine Cleaning,Comedy,2008,R,91,72,12
Sunshine Cleaning,Drama,2008,R,91,72,12
Sugar,Drama,2008,R,114,92,1
Sugar,Sport,2008,R,114,92,1
Valentino: The Last Emperor,Documentary,2008,PG-13,96,77,1.6
Management,Comedy,2008,R,94,46,0.8
Management,Drama,2008,R,94,46,0.8
Rudo y Cursi,Drama,2008,R,103,73,1.7
Rudo y Cursi,Sport,2008,R,103,73,1.7
Rudo y Cursi,Comedy,2008,R,103,73,1.7
Tyson,Sport,2008,R,90,85,0.8
Tyson,Documentary,2008,R,90,85,0.8
Soul Power,Music,2008,PG-13,92,85,0.0239
Soul Power,Documentary,2008,PG-13,92,85,0.0239
Every Little Step,Music,2008,PG-13,96,92,1.5
Every Little Step,Documentary,2008,PG-13,96,92,1.5
The Brothers Bloom,Comedy,2008,PG-13,114,66,3.5
The Brothers Bloom,Adventure,2008,PG-13,114,66,3.5
The Brothers Bloom,Drama,2008,PG-13,114,66,3.5
"Food, Inc.",Documentary,2008,PG,94,96,4.2
The Hurt Locker,Drama,2008,R,131,98,15.7
The Hurt Locker,History,2008,R,131,98,15.7
The Hurt Locker,Thriller,2008,R,131,98,15.7
Goodbye Solo,Drama,2008,R,91,94,0.8
It Might Get Loud,Music,2008,PG,98,80,1.2
It Might Get Loud,Documentary,2008,PG,98,80,1.2
The Secrets of Jonathan Sperry,Drama,2008,PG,96,0,1.1
The Stoning of Soraya M.,Drama,2008,R,114,57,0.5
The Loss of a Teardrop Diamond,Drama,2008,PG-13,102,26,0.0945
More Than a Game,Documentary,2008,PG,105,71,0.9
More Than a Game,Sport,2008,PG,105,71,0.9
"New York, I Love You",Drama,2008,R,103,36,1.6
"New York, I Love You",Comedy,2008,R,103,36,1.6
The Burning Plain,Crime,2008,R,107,35,0.0587
The Burning Plain,Drama,2008,R,107,35,0.0587
The Yellow Handkerchief,Drama,2008,PG-13,102,67,0.2
The Merry Gentleman,Drama,2008,R,110,63,0.3
Me and Orson Welles,Drama,2008,PG-13,114,85,1.1
"Lovely, Still",Drama,2008,PG,92,71,0.1
Youssou Ndour: I Bring What I Love,Documentary,2008,PG,102,83,0.0326
Youssou Ndour: I Bring What I Love,Musical,2008,PG,102,83,0.0326
Youssou Ndour: I Bring What I Love,Music,2008,PG,102,83,0.0326
Finding Amanda,Drama,2008,R,96,40,0.0313
Finding Amanda,Comedy,2008,R,96,40,0.0313
The Wrecking Crew,Documentary,2008,PG,101,92,0.8
The Wrecking Crew,Music,2008,PG,101,92,0.8
Street Dreams,Drama,2009,R,88,0,0.0849
Alien Trespass,Comedy,2009,PG,90,35,0.0434
Alien Trespass,Horror,2009,PG,90,35,0.0434
Alien Trespass,Sci-Fi,2009,PG,90,35,0.0434
Bride Wars,Comedy,2009,PG,89,10,58.6
Not Easily Broken,Drama,2009,PG-13,99,33,10.6
The Unborn,Mystery,2009,PG-13,88,10,42.6
The Unborn,Drama,2009,PG-13,88,10,42.6
The Unborn,Horror,2009,PG-13,88,10,42.6
Chandni Chowk to China,Comedy,2009,PG-13,154,44,0.9
Chandni Chowk to China,Action,2009,PG-13,154,44,0.9
Chandni Chowk to China,Adventure,2009,PG-13,154,44,0.9
Hotel for Dogs,Family,2009,PG,100,45,73
Hotel for Dogs,Comedy,2009,PG,100,45,73
My Bloody Valentine,Horror,2009,R,101,57,51.5
My Bloody Valentine,Mystery,2009,R,101,57,51.5
Notorious,Music,2009,R,122,51,36.7
Notorious,Biography,2009,R,122,51,36.7
Notorious,Drama,2009,R,122,51,36.7
Paul Blart: Mall Cop,Comedy,2009,PG,91,33,146.3
Paul Blart: Mall Cop,Action,2009,PG,91,33,146.3
Paul Blart: Mall Cop,Crime,2009,PG,91,33,146.3
The Slammin' Salmon,Comedy,2009,R,90,35,0.0262
La mission,Drama,2009,R,117,48,1.1
Underworld: Rise of the Lycans,Adventure,2009,R,92,29,45.8
Underworld: Rise of the Lycans,Fantasy,2009,R,92,29,45.8
Underworld: Rise of the Lycans,Action,2009,R,92,29,45.8
New in Town,Comedy,2009,PG,97,29,16.7
The Uninvited,Mystery,2009,PG-13,87,32,28.6
The Uninvited,Drama,2009,PG-13,87,32,28.6
The Uninvited,Horror,2009,PG-13,87,32,28.6
Coraline,Animation,2009,PG,100,90,75.2
Coraline,Fantasy,2009,PG,100,90,75.2
He's Just Not That Into You,Drama,2009,PG-13,129,40,93.9
He's Just Not That Into You,Comedy,2009,PG-13,129,40,93.9
Push,Action,2009,PG-13,111,23,31.7
Push,Sci-Fi,2009,PG-13,111,23,31.7
Push,Thriller,2009,PG-13,111,23,31.7
The Pink Panther 2,Comedy,2009,PG,92,12,35.9
The Pink Panther 2,Adventure,2009,PG,92,12,35.9
The Pink Panther 2,Crime,2009,PG,92,12,35.9
Confessions of a Shopaholic,Comedy,2009,PG,104,25,44.2
Fanboys,Comedy,2009,PG-13,90,32,0.5
Fanboys,Drama,2009,PG-13,90,32,0.5
Fanboys,Adventure,2009,PG-13,90,32,0.5
Friday the 13th,Horror,2009,R,97,25,65
The International,Action,2009,R,118,59,25.5
The International,Crime,2009,R,118,59,25.5
The International,Drama,2009,R,118,59,25.5
Under the Sea 3D,Documentary,2009,G,40,94,34.6
Fired Up!,Comedy,2009,PG-13,90,24,16.8
Madea Goes to Jail,Comedy,2009,PG-13,103,29,90.5
Madea Goes to Jail,Crime,2009,PG-13,103,29,90.5
Madea Goes to Jail,Drama,2009,PG-13,103,29,90.5
Crossing Over,Drama,2009,R,113,16,0.4
Echelon Conspiracy,Mystery,2009,PG-13,105,0,0.5
Echelon Conspiracy,Action,2009,PG-13,105,0,0.5
Echelon Conspiracy,Crime,2009,PG-13,105,0,0.5
Jonas Brothers: The 3D Concert Experience,Music,2009,G,76,24,19
Jonas Brothers: The 3D Concert Experience,Documentary,2009,G,76,24,19
Street Fighter: The Legend of Chun-Li,Action,2009,PG-13,96,18,8.6
Street Fighter: The Legend of Chun-Li,Fantasy,2009,PG-13,96,18,8.6
Street Fighter: The Legend of Chun-Li,Crime,2009,PG-13,96,18,8.6
Watchmen,Mystery,2009,R,162,65,107.5
Watchmen,Action,2009,R,162,65,107.5
Watchmen,Sci-Fi,2009,R,162,65,107.5
Brothers at War,Documentary,2009,R,110,68,0.0331
Brothers at War,War,2009,R,110,68,0.0331
Miss March,Comedy,2009,R,90,5,4.5
Race to Witch Mountain,Action,2009,PG,98,43,67.1
Race to Witch Mountain,Family,2009,PG,98,43,67.1
Race to Witch Mountain,Adventure,2009,PG,98,43,67.1
The Last House on the Left,Horror,2009,R,110,41,32.7
That Evening Sun,Drama,2009,PG-13,109,81,0.0838
Duplicity,Thriller,2009,PG-13,125,64,40.6
Duplicity,Crime,2009,PG-13,125,64,40.6
"I Love You, Man",Comedy,2009,R,105,84,71.3
Knowing,Drama,2009,PG-13,121,33,79.9
Knowing,Action,2009,PG-13,121,33,79.9
Knowing,Mystery,2009,PG-13,121,33,79.9
12 Rounds,Thriller,2009,PG-13,108,29,12.2
12 Rounds,Crime,2009,PG-13,108,29,12.2
12 Rounds,Action,2009,PG-13,108,29,12.2
Monsters vs. Aliens,Action,2009,PG,94,72,198.3
Monsters vs. Aliens,Adventure,2009,PG,94,72,198.3
Monsters vs. Aliens,Animation,2009,PG,94,72,198.3
The Cross,Documentary,2009,PG,90,18,0.6
The Haunting in Connecticut,Mystery,2009,PG-13,92,17,55.3
The Haunting in Connecticut,Drama,2009,PG-13,92,17,55.3
The Haunting in Connecticut,Horror,2009,PG-13,92,17,55.3
Adventureland,Drama,2009,R,107,88,16
Adventureland,Comedy,2009,R,107,88,16
Fast & Furious,Action,2009,PG-13,107,28,155
Fast & Furious,Crime,2009,PG-13,107,28,155
Fast & Furious,Drama,2009,PG-13,107,28,155
Dragonball: Evolution,Adventure,2009,PG,85,14,9.4
Dragonball: Evolution,Action,2009,PG,85,14,9.4
Dragonball: Evolution,Fantasy,2009,PG,85,14,9.4
Hannah Montana: The Movie,Family,2009,G,102,44,79.5
Hannah Montana: The Movie,Comedy,2009,G,102,44,79.5
Hannah Montana: The Movie,Drama,2009,G,102,44,79.5
Observe and Report,Comedy,2009,R,86,51,24
Observe and Report,Drama,2009,R,86,51,24
Observe and Report,Crime,2009,R,86,51,24
17 Again,Comedy,2009,PG-13,102,55,64.1
17 Again,Fantasy,2009,PG-13,102,55,64.1
17 Again,Drama,2009,PG-13,102,55,64.1
Crank: High Voltage,Action,2009,R,96,63,13.6
Crank: High Voltage,Thriller,2009,R,96,63,13.6
Crank: High Voltage,Crime,2009,R,96,63,13.6
Sin Nombre,Crime,2009,R,96,89,2.4
Sin Nombre,Adventure,2009,R,96,89,2.4
Sin Nombre,Drama,2009,R,96,89,2.4
State of Play,Drama,2009,PG-13,127,84,37
State of Play,Crime,2009,PG-13,127,84,37
State of Play,Mystery,2009,PG-13,127,84,37
Fighting,Sport,2009,PG-13,105,39,23
Fighting,Drama,2009,PG-13,105,39,23
Fighting,Action,2009,PG-13,105,39,23
Obsessed,Drama,2009,PG-13,108,19,68.3
Obsessed,Thriller,2009,PG-13,108,19,68.3
Outrage,Documentary,2009,R,90,78,0.2
The Soloist,Biography,2009,PG-13,117,56,31.7
The Soloist,Music,2009,PG-13,117,56,31.7
The Soloist,Drama,2009,PG-13,117,56,31.7
Ghosts of Girlfriends Past,Fantasy,2009,PG-13,100,27,55.2
Ghosts of Girlfriends Past,Comedy,2009,PG-13,100,27,55.2
X-Men Origins: Wolverine,Action,2009,PG-13,107,38,179.7
X-Men Origins: Wolverine,Sci-Fi,2009,PG-13,107,38,179.7
X-Men Origins: Wolverine,Adventure,2009,PG-13,107,38,179.7
Next Day Air,Crime,2009,R,84,21,10
Next Day Air,Action,2009,R,84,21,10
Next Day Air,Comedy,2009,R,84,21,10
Star Trek,Adventure,2009,PG-13,127,95,257.7
Star Trek,Sci-Fi,2009,PG-13,127,95,257.7
Star Trek,Action,2009,PG-13,127,95,257.7
Angels & Demons,Thriller,2009,PG-13,138,37,133.4
Angels & Demons,Mystery,2009,PG-13,138,37,133.4
Terminator Salvation,Action,2009,PG-13,115,33,125.3
Terminator Salvation,Sci-Fi,2009,PG-13,115,33,125.3
Dance Flick,Comedy,2009,PG-13,83,18,25.6
Dance Flick,Action,2009,PG-13,83,18,25.6
Dance Flick,Music,2009,PG-13,83,18,25.6
Night at the Museum: Battle of the Smithsonian,Comedy,2009,PG,105,44,177.1
Night at the Museum: Battle of the Smithsonian,Action,2009,PG,105,44,177.1
Night at the Museum: Battle of the Smithsonian,Adventure,2009,PG,105,44,177.1
Drag Me to Hell,Thriller,2009,PG-13,99,92,42.1
Drag Me to Hell,Horror,2009,PG-13,99,92,42.1
Up,Comedy,2009,PG,96,98,293
Up,Adventure,2009,PG,96,98,293
Up,Animation,2009,PG,96,98,293
Land of the Lost,Comedy,2009,PG-13,102,26,49.4
Land of the Lost,Adventure,2009,PG-13,102,26,49.4
Land of the Lost,Sci-Fi,2009,PG-13,102,26,49.4
My Life in Ruins,Comedy,2009,PG-13,95,9,8.5
The Hangover,Comedy,2009,R,100,79,277.3
Saint John of Las Vegas,Drama,2009,R,85,24,0.0722
Saint John of Las Vegas,Comedy,2009,R,85,24,0.0722
Imagine That,Comedy,2009,PG,107,40,16.1
Imagine That,Drama,2009,PG,107,40,16.1
Imagine That,Family,2009,PG,107,40,16.1
The Taking of Pelham 1 2 3,Crime,2009,R,106,51,65.5
The Taking of Pelham 1 2 3,Action,2009,R,106,51,65.5
The Taking of Pelham 1 2 3,Thriller,2009,R,106,51,65.5
Amreeka,Drama,2009,PG-13,96,87,0.4
The Proposal,Comedy,2009,PG-13,108,44,163.9
The Proposal,Drama,2009,PG-13,108,44,163.9
Year One,Adventure,2009,PG-13,97,15,43.3
Year One,Comedy,2009,PG-13,97,15,43.3
Transformers: Revenge of the Fallen,Action,2009,PG-13,150,19,402.1
Transformers: Revenge of the Fallen,Adventure,2009,PG-13,150,19,402.1
Transformers: Revenge of the Fallen,Sci-Fi,2009,PG-13,150,19,402.1
Away We Go,Drama,2009,R,98,67,9.4
Away We Go,Comedy,2009,R,98,67,9.4
My Sister's Keeper,Drama,2009,PG-13,109,48,49.1
Tetro,Drama,2009,R,127,71,0.3
Ice Age: Dawn of the Dinosaurs,Adventure,2009,PG,94,45,196.6
Ice Age: Dawn of the Dinosaurs,Animation,2009,PG,94,45,196.6
Ice Age: Dawn of the Dinosaurs,Action,2009,PG,94,45,196.6
Public Enemies,Crime,2009,R,140,68,97
Public Enemies,Drama,2009,R,140,68,97
Public Enemies,Biography,2009,R,140,68,97
Whatever Works,Comedy,2009,PG-13,92,49,5.2
Spread,Drama,2009,R,97,21,0.1
Spread,Comedy,2009,R,97,21,0.1
The Girlfriend Experience,Drama,2009,R,77,66,0.6
Brüno,Comedy,2009,R,81,68,60
"I Love You, Beth Cooper",Comedy,2009,PG-13,102,14,141.2
Harry Potter and the Half-Blood Prince,Adventure,2009,PG,153,84,301.9
Harry Potter and the Half-Blood Prince,Family,2009,PG,153,84,301.9
Harry Potter and the Half-Blood Prince,Fantasy,2009,PG,153,84,301.9
G-Force,Action,2009,PG,88,22,119.4
G-Force,Adventure,2009,PG,88,22,119.4
G-Force,Comedy,2009,PG,88,22,119.4
Orphan,Thriller,2009,R,123,55,41.5
Orphan,Mystery,2009,R,123,55,41.5
The Ugly Truth,Comedy,2009,R,96,13,88.9
Aliens in the Attic,Comedy,2009,PG,86,31,25
Aliens in the Attic,Adventure,2009,PG,86,31,25
Aliens in the Attic,Family,2009,PG,86,31,25
Funny People,Comedy,2009,R,146,68,51.8
Funny People,Drama,2009,R,146,68,51.8
The Collector,Horror,2009,R,90,30,7.7
The Collector,Thriller,2009,R,90,30,7.7
Shrink,Drama,2009,R,104,29,0.0932
Shrink,Comedy,2009,R,104,29,0.0932
(500) Days of Summer,Drama,2009,PG-13,95,86,32.1
(500) Days of Summer,Comedy,2009,PG-13,95,86,32.1
A Perfect Getaway,Mystery,2009,R,98,61,15.5
A Perfect Getaway,Thriller,2009,R,98,61,15.5
A Perfect Getaway,Adventure,2009,R,98,61,15.5
G.I. Joe: The Rise of Cobra,Action,2009,PG-13,118,35,150.2
G.I. Joe: The Rise of Cobra,Adventure,2009,PG-13,118,35,150.2
G.I. Joe: The Rise of Cobra,Sci-Fi,2009,PG-13,118,35,150.2
Julie & Julia,Biography,2009,PG-13,123,75,94.1
Julie & Julia,Drama,2009,PG-13,123,75,94.1
The Cove,Documentary,2009,PG-13,92,94,0.6
The Cove,Crime,2009,PG-13,92,94,0.6
Bandslam,Comedy,2009,PG,111,81,5.2
Bandslam,Drama,2009,PG,111,81,5.2
Bandslam,Family,2009,PG,111,81,5.2
District 9,Action,2009,R,112,90,115.6
District 9,Thriller,2009,R,112,90,115.6
District 9,Sci-Fi,2009,R,112,90,115.6
"The Goods: Live Hard, Sell Hard",Comedy,2009,R,89,27,15
The Time Traveler's Wife,Drama,2009,PG-13,107,38,63.4
The Time Traveler's Wife,Fantasy,2009,PG-13,107,38,63.4
Inglourious Basterds,Adventure,2009,R,153,89,120.5
Inglourious Basterds,Drama,2009,R,153,89,120.5
Inglourious Basterds,War,2009,R,153,89,120.5
Post Grad,Comedy,2009,PG-13,88,8,6.3
Shorts,Comedy,2009,PG,89,45,20.9
Shorts,Family,2009,PG,89,45,20.9
Shorts,Fantasy,2009,PG,89,45,20.9
X Games 3D: The Movie,Documentary,2009,PG,92,40,0.8
X Games 3D: The Movie,Sport,2009,PG,92,40,0.8
Adam,Drama,2009,PG-13,99,64,2.1
Halloween II,Horror,2009,R,105,19,33.3
Motherhood,Drama,2009,PG-13,90,20,0.0501
Motherhood,Comedy,2009,PG-13,90,20,0.0501
Paper Heart,Comedy,2009,PG-13,88,58,1.1
Paper Heart,Drama,2009,PG-13,88,58,1.1
Play the Game,Comedy,2009,PG-13,105,27,0.5
Taking Woodstock,Music,2009,R,120,47,7.4
Taking Woodstock,Comedy,2009,R,120,47,7.4
Taking Woodstock,Drama,2009,R,120,47,7.4
The Final Destination,Horror,2009,R,82,29,66.4
The Final Destination,Thriller,2009,R,82,29,66.4
Carriers,Drama,2009,PG-13,84,63,0.0908
Carriers,Horror,2009,PG-13,84,63,0.0908
Carriers,Sci-Fi,2009,PG-13,84,63,0.0908
All About Steve,Comedy,2009,PG-13,99,7,33.8
Extract,Crime,2009,R,92,63,10.6
Extract,Comedy,2009,R,92,63,10.6
Gamer,Action,2009,R,95,28,20.5
Gamer,Thriller,2009,R,95,28,20.5
Gamer,Sci-Fi,2009,R,95,28,20.5
9,Action,2009,PG-13,79,56,31.7
9,Adventure,2009,PG-13,79,56,31.7
9,Animation,2009,PG-13,79,56,31.7
I Can Do Bad All by Myself,Comedy,2009,PG-13,113,63,51.7
I Can Do Bad All by Myself,Drama,2009,PG-13,113,63,51.7
Sorority Row,Horror,2009,R,101,22,11.9
Sorority Row,Mystery,2009,R,101,22,11.9
Whiteout,Mystery,2009,R,101,7,10.2
Whiteout,Action,2009,R,101,7,10.2
Whiteout,Crime,2009,R,101,7,10.2
Humpday,Comedy,2009,R,94,79,0.3
Cloudy with a Chance of Meatballs,Comedy,2009,PG,90,87,124.9
Cloudy with a Chance of Meatballs,Family,2009,PG,90,87,124.9
Cloudy with a Chance of Meatballs,Animation,2009,PG,90,87,124.9
Jennifer's Body,Comedy,2009,R,102,42,16
Jennifer's Body,Horror,2009,R,102,42,16
Love Happens,Drama,2009,PG-13,109,16,22.9
The Informant!,Crime,2009,R,108,79,33.3
The Informant!,Comedy,2009,R,108,79,33.3
The Informant!,Drama,2009,R,108,79,33.3
The Limits of Control,Crime,2009,R,116,44,0.4
The Limits of Control,Drama,2009,R,116,44,0.4
The Limits of Control,Mystery,2009,R,116,44,0.4
Fame,Drama,2009,PG,107,25,22.4
Fame,Musical,2009,PG,107,25,22.4
Fame,Music,2009,PG,107,25,22.4
Fame,Comedy,2009,PG,107,25,22.4
I Hope They Serve Beer in Hell,Comedy,2009,R,105,20,1.4
My One and Only,Biography,2009,PG-13,108,68,2.3
My One and Only,Adventure,2009,PG-13,108,68,2.3
My One and Only,Comedy,2009,PG-13,108,68,2.3
Surrogates,Action,2009,PG-13,89,39,38.5
Surrogates,Sci-Fi,2009,PG-13,89,39,38.5
Surrogates,Thriller,2009,PG-13,89,39,38.5
The September Issue,Documentary,2009,PG-13,90,83,3.7
Capitalism: A Love Story,Documentary,2009,R,127,75,14.3
The Invention of Lying,Fantasy,2009,PG-13,100,58,18.4
The Invention of Lying,Comedy,2009,PG-13,100,58,18.4
Whip It,Drama,2009,PG-13,111,84,13
Whip It,Sport,2009,PG-13,111,84,13
Zombieland,Horror,2009,R,88,90,75.6
Zombieland,Adventure,2009,R,88,90,75.6
Zombieland,Comedy,2009,R,88,90,75.6
Couples Retreat,Comedy,2009,PG-13,113,11,109.2
From Mexico with Love,Drama,2009,PG-13,96,0,0.5
From Mexico with Love,Action,2009,PG-13,96,0,0.5
Law Abiding Citizen,Drama,2009,R,109,25,73.3
Law Abiding Citizen,Crime,2009,R,109,25,73.3
Law Abiding Citizen,Thriller,2009,R,109,25,73.3
The Stepfather,Crime,2009,PG-13,101,11,29.1
The Stepfather,Mystery,2009,PG-13,101,11,29.1
The Stepfather,Thriller,2009,PG-13,101,11,29.1
Where the Wild Things Are,Drama,2009,PG,101,73,77.2
